"","sample_id","sampleID","seq_depth","db_name","metric","value","pretty_metric","siteID"
"1125","HARV_035-M-20180709-COMP_gtdb_207_filtered","HARV_035-M-20180709-COMP",7752203,"gtdb_207","percent_passing",0.142294261386086,"% reads classified at
 high quality","HARV"
"1126","HARV_035-M-20180709-COMP_gtdb_207_filtered","HARV_035-M-20180709-COMP",7752203,"gtdb_207","percent_classified",0.0765906155966246,"% reads classified","HARV"
"1127","HARV_035-M-20180709-COMP_pluspf_filtered","HARV_035-M-20180709-COMP",7752203,"pluspf","percent_passing",0.103618287601602,"% reads classified at
 high quality","HARV"
"1128","HARV_035-M-20180709-COMP_pluspf_filtered","HARV_035-M-20180709-COMP",7752203,"pluspf","percent_classified",0.0537217614141425,"% reads classified","HARV"
"1129","HARV_035-M-20180709-COMP_soil_microbe_db_filtered","HARV_035-M-20180709-COMP",7752203,"soil_microbe_db","percent_passing",0.16247652441506,"% reads classified at
 high quality","HARV"
"1130","HARV_035-M-20180709-COMP_soil_microbe_db_filtered","HARV_035-M-20180709-COMP",7752203,"soil_microbe_db","percent_classified",0.0689975481808203,"% reads classified","HARV"
"1131","HARV_035-O-20160802-COMP_gtdb_207_filtered","HARV_035-O-20160802-COMP",8389189,"gtdb_207","percent_passing",0.196132307902468,"% reads classified at
 high quality","HARV"
"1132","HARV_035-O-20160802-COMP_gtdb_207_filtered","HARV_035-O-20160802-COMP",8389189,"gtdb_207","percent_classified",0.129206887578764,"% reads classified","HARV"
"1133","HARV_035-O-20160802-COMP_pluspf_filtered","HARV_035-O-20160802-COMP",8389189,"pluspf","percent_passing",0.132272738163367,"% reads classified at
 high quality","HARV"
"1134","HARV_035-O-20160802-COMP_pluspf_filtered","HARV_035-O-20160802-COMP",8389189,"pluspf","percent_classified",0.0776091705646398,"% reads classified","HARV"
"1135","HARV_035-O-20160802-COMP_soil_microbe_db_filtered","HARV_035-O-20160802-COMP",8389189,"soil_microbe_db","percent_passing",0.218680733024372,"% reads classified at
 high quality","HARV"
"1136","HARV_035-O-20160802-COMP_soil_microbe_db_filtered","HARV_035-O-20160802-COMP",8389189,"soil_microbe_db","percent_classified",0.113447080522325,"% reads classified","HARV"
"1137","HARV_035-O-20170801-COMP_gtdb_207_filtered","HARV_035-O-20170801-COMP",12211199,"gtdb_207","percent_passing",0.151496834995482,"% reads classified at
 high quality","HARV"
"1138","HARV_035-O-20170801-COMP_gtdb_207_filtered","HARV_035-O-20170801-COMP",12211199,"gtdb_207","percent_classified",0.0900504528670772,"% reads classified","HARV"
"1139","HARV_035-O-20170801-COMP_pluspf_filtered","HARV_035-O-20170801-COMP",12211199,"pluspf","percent_passing",0.0992330892322695,"% reads classified at
 high quality","HARV"
"1140","HARV_035-O-20170801-COMP_pluspf_filtered","HARV_035-O-20170801-COMP",12211199,"pluspf","percent_classified",0.052856070890336,"% reads classified","HARV"
"1141","HARV_035-O-20170801-COMP_soil_microbe_db_filtered","HARV_035-O-20170801-COMP",12211199,"soil_microbe_db","percent_passing",0.170757597185993,"% reads classified at
 high quality","HARV"
"1142","HARV_035-O-20170801-COMP_soil_microbe_db_filtered","HARV_035-O-20170801-COMP",12211199,"soil_microbe_db","percent_classified",0.0779147895304957,"% reads classified","HARV"
"1143","HARV_035-O-20180709-COMP_gtdb_207_filtered","HARV_035-O-20180709-COMP",7672655,"gtdb_207","percent_passing",0.149522557706557,"% reads classified at
 high quality","HARV"
"1144","HARV_035-O-20180709-COMP_gtdb_207_filtered","HARV_035-O-20180709-COMP",7672655,"gtdb_207","percent_classified",0.0786151599413762,"% reads classified","HARV"
"1145","HARV_035-O-20180709-COMP_pluspf_filtered","HARV_035-O-20180709-COMP",7672655,"pluspf","percent_passing",0.109002164179153,"% reads classified at
 high quality","HARV"
"1146","HARV_035-O-20180709-COMP_pluspf_filtered","HARV_035-O-20180709-COMP",7672655,"pluspf","percent_classified",0.0553197035446009,"% reads classified","HARV"
"1147","HARV_035-O-20180709-COMP_soil_microbe_db_filtered","HARV_035-O-20180709-COMP",7672655,"soil_microbe_db","percent_passing",0.167424444341626,"% reads classified at
 high quality","HARV"
"1148","HARV_035-O-20180709-COMP_soil_microbe_db_filtered","HARV_035-O-20180709-COMP",7672655,"soil_microbe_db","percent_classified",0.0680554514701886,"% reads classified","HARV"
"1149","HARV_035-O-20190718-COMP_gtdb_207_filtered","HARV_035-O-20190718-COMP",6636462,"gtdb_207","percent_passing",0.150726245400034,"% reads classified at
 high quality","HARV"
"1150","HARV_035-O-20190718-COMP_gtdb_207_filtered","HARV_035-O-20190718-COMP",6636462,"gtdb_207","percent_classified",0.0914895617574545,"% reads classified","HARV"
"1151","HARV_035-O-20190718-COMP_pluspf_filtered","HARV_035-O-20190718-COMP",6636462,"pluspf","percent_passing",0.110705071467297,"% reads classified at
 high quality","HARV"
"1152","HARV_035-O-20190718-COMP_pluspf_filtered","HARV_035-O-20190718-COMP",6636462,"pluspf","percent_classified",0.0624887176329797,"% reads classified","HARV"
"1153","HARV_035-O-20190718-COMP_soil_microbe_db_filtered","HARV_035-O-20190718-COMP",6636462,"soil_microbe_db","percent_passing",0.167762431247252,"% reads classified at
 high quality","HARV"
"1154","HARV_035-O-20190718-COMP_soil_microbe_db_filtered","HARV_035-O-20190718-COMP",6636462,"soil_microbe_db","percent_classified",0.0836504450714854,"% reads classified","HARV"
"1155","HARV_035-O-20200715-COMP_gtdb_207_filtered","HARV_035-O-20200715-COMP",4980820,"gtdb_207","percent_passing",0.14182243084472,"% reads classified at
 high quality","HARV"
"1156","HARV_035-O-20200715-COMP_gtdb_207_filtered","HARV_035-O-20200715-COMP",4980820,"gtdb_207","percent_classified",0.0831828895643689,"% reads classified","HARV"
"1157","HARV_035-O-20200715-COMP_pluspf_filtered","HARV_035-O-20200715-COMP",4980820,"pluspf","percent_passing",0.103287410506704,"% reads classified at
 high quality","HARV"
"1158","HARV_035-O-20200715-COMP_pluspf_filtered","HARV_035-O-20200715-COMP",4980820,"pluspf","percent_classified",0.0590268269080192,"% reads classified","HARV"
"1159","HARV_035-O-20200715-COMP_soil_microbe_db_filtered","HARV_035-O-20200715-COMP",4980820,"soil_microbe_db","percent_passing",0.157610393469348,"% reads classified at
 high quality","HARV"
"1160","HARV_035-O-20200715-COMP_soil_microbe_db_filtered","HARV_035-O-20200715-COMP",4980820,"soil_microbe_db","percent_classified",0.0725354459707438,"% reads classified","HARV"
"1161","HARV_037-M-20180710-COMP_gtdb_207_filtered","HARV_037-M-20180710-COMP",6094080,"gtdb_207","percent_passing",0.131472511027095,"% reads classified at
 high quality","HARV"
"1162","HARV_037-M-20180710-COMP_gtdb_207_filtered","HARV_037-M-20180710-COMP",6094080,"gtdb_207","percent_classified",0.0699823435202688,"% reads classified","HARV"
"1163","HARV_037-M-20180710-COMP_pluspf_filtered","HARV_037-M-20180710-COMP",6094080,"pluspf","percent_passing",0.0921896332178114,"% reads classified at
 high quality","HARV"
"1164","HARV_037-M-20180710-COMP_pluspf_filtered","HARV_037-M-20180710-COMP",6094080,"pluspf","percent_classified",0.0475490968283974,"% reads classified","HARV"
"1165","HARV_037-M-20180710-COMP_soil_microbe_db_filtered","HARV_037-M-20180710-COMP",6094080,"soil_microbe_db","percent_passing",0.154221802142407,"% reads classified at
 high quality","HARV"
"1166","HARV_037-M-20180710-COMP_soil_microbe_db_filtered","HARV_037-M-20180710-COMP",6094080,"soil_microbe_db","percent_classified",0.0638539369355177,"% reads classified","HARV"
"1167","HARV_037-O-20170731-COMP_gtdb_207_filtered","HARV_037-O-20170731-COMP",11902175,"gtdb_207","percent_passing",0.154763730158563,"% reads classified at
 high quality","HARV"
"1168","HARV_037-O-20170731-COMP_gtdb_207_filtered","HARV_037-O-20170731-COMP",11902175,"gtdb_207","percent_classified",0.0889682768065501,"% reads classified","HARV"
"1169","HARV_037-O-20170731-COMP_pluspf_filtered","HARV_037-O-20170731-COMP",11902175,"pluspf","percent_passing",0.103236761348241,"% reads classified at
 high quality","HARV"
"1170","HARV_037-O-20170731-COMP_pluspf_filtered","HARV_037-O-20170731-COMP",11902175,"pluspf","percent_classified",0.0535485320960245,"% reads classified","HARV"
"1171","HARV_037-O-20170731-COMP_soil_microbe_db_filtered","HARV_037-O-20170731-COMP",11902175,"soil_microbe_db","percent_passing",0.174228575869536,"% reads classified at
 high quality","HARV"
"1172","HARV_037-O-20170731-COMP_soil_microbe_db_filtered","HARV_037-O-20170731-COMP",11902175,"soil_microbe_db","percent_classified",0.0773259509291369,"% reads classified","HARV"
"1173","HARV_037-O-20180710-COMP_gtdb_207_filtered","HARV_037-O-20180710-COMP",161364,"gtdb_207","percent_passing",0.13130561959297,"% reads classified at
 high quality","HARV"
"1174","HARV_037-O-20180710-COMP_gtdb_207_filtered","HARV_037-O-20180710-COMP",161364,"gtdb_207","percent_classified",0.0533824149128678,"% reads classified","HARV"
"1175","HARV_037-O-20180710-COMP_pluspf_filtered","HARV_037-O-20180710-COMP",161364,"pluspf","percent_passing",0.123305074242086,"% reads classified at
 high quality","HARV"
"1176","HARV_037-O-20180710-COMP_pluspf_filtered","HARV_037-O-20180710-COMP",161364,"pluspf","percent_classified",0.091154160779356,"% reads classified","HARV"
"1177","HARV_037-O-20180710-COMP_soil_microbe_db_filtered","HARV_037-O-20180710-COMP",161364,"soil_microbe_db","percent_passing",0.209173049750874,"% reads classified at
 high quality","HARV"
"1178","HARV_037-O-20180710-COMP_soil_microbe_db_filtered","HARV_037-O-20180710-COMP",161364,"soil_microbe_db","percent_classified",0.0725316675342703,"% reads classified","HARV"
"1179","HARV_037-O-20190715-COMP_gtdb_207_filtered","HARV_037-O-20190715-COMP",5808737,"gtdb_207","percent_passing",0.132754848429185,"% reads classified at
 high quality","HARV"
"1180","HARV_037-O-20190715-COMP_gtdb_207_filtered","HARV_037-O-20190715-COMP",5808737,"gtdb_207","percent_classified",0.0784025856223134,"% reads classified","HARV"
"1181","HARV_037-O-20190715-COMP_pluspf_filtered","HARV_037-O-20190715-COMP",5808737,"pluspf","percent_passing",0.0915875516484909,"% reads classified at
 high quality","HARV"
"1182","HARV_037-O-20190715-COMP_pluspf_filtered","HARV_037-O-20190715-COMP",5808737,"pluspf","percent_classified",0.0504052774294997,"% reads classified","HARV"
"1183","HARV_037-O-20190715-COMP_soil_microbe_db_filtered","HARV_037-O-20190715-COMP",5808737,"soil_microbe_db","percent_passing",0.148036139353529,"% reads classified at
 high quality","HARV"
"1184","HARV_037-O-20190715-COMP_soil_microbe_db_filtered","HARV_037-O-20190715-COMP",5808737,"soil_microbe_db","percent_classified",0.0662650073501348,"% reads classified","HARV"
"1185","HARV_037-O-20200713-COMP_gtdb_207_filtered","HARV_037-O-20200713-COMP",6471746,"gtdb_207","percent_passing",0.144083683135896,"% reads classified at
 high quality","HARV"
"1186","HARV_037-O-20200713-COMP_gtdb_207_filtered","HARV_037-O-20200713-COMP",6471746,"gtdb_207","percent_classified",0.0869539688362306,"% reads classified","HARV"
"1187","HARV_037-O-20200713-COMP_pluspf_filtered","HARV_037-O-20200713-COMP",6471746,"pluspf","percent_passing",0.100619523695769,"% reads classified at
 high quality","HARV"
"1188","HARV_037-O-20200713-COMP_pluspf_filtered","HARV_037-O-20200713-COMP",6471746,"pluspf","percent_classified",0.058060220533995,"% reads classified","HARV"
"1189","HARV_037-O-20200713-COMP_soil_microbe_db_filtered","HARV_037-O-20200713-COMP",6471746,"soil_microbe_db","percent_passing",0.161841951151977,"% reads classified at
 high quality","HARV"
"1190","HARV_037-O-20200713-COMP_soil_microbe_db_filtered","HARV_037-O-20200713-COMP",6471746,"soil_microbe_db","percent_classified",0.0789253780973481,"% reads classified","HARV"
"1191","HEAL_001-O-20160804-COMP_soil_microbe_db_filtered","HEAL_001-O-20160804-COMP",6665047,"soil_microbe_db","percent_passing",0.170214253552901,"% reads classified at
 high quality","HEAL"
"1192","HEAL_001-O-20160804-COMP_soil_microbe_db_filtered","HEAL_001-O-20160804-COMP",6665047,"soil_microbe_db","percent_classified",0.0796851094973524,"% reads classified","HEAL"
"1193","HEAL_001-O-20170724-COMP_soil_microbe_db_filtered","HEAL_001-O-20170724-COMP",3894154,"soil_microbe_db","percent_passing",0.169331515908205,"% reads classified at
 high quality","HEAL"
"1194","HEAL_001-O-20170724-COMP_soil_microbe_db_filtered","HEAL_001-O-20170724-COMP",3894154,"soil_microbe_db","percent_classified",0.0814618528183528,"% reads classified","HEAL"
"1195","HEAL_004-O-20160802-COMP_soil_microbe_db_filtered","HEAL_004-O-20160802-COMP",6328634,"soil_microbe_db","percent_passing",0.164550359524662,"% reads classified at
 high quality","HEAL"
"1196","HEAL_004-O-20160802-COMP_soil_microbe_db_filtered","HEAL_004-O-20160802-COMP",6328634,"soil_microbe_db","percent_classified",0.0671866946326806,"% reads classified","HEAL"
"1197","HEAL_004-O-20170726-COMP_soil_microbe_db_filtered","HEAL_004-O-20170726-COMP",11090503,"soil_microbe_db","percent_passing",0.168258734522681,"% reads classified at
 high quality","HEAL"
"1198","HEAL_004-O-20170726-COMP_soil_microbe_db_filtered","HEAL_004-O-20170726-COMP",11090503,"soil_microbe_db","percent_classified",0.0722304479787797,"% reads classified","HEAL"
"1199","HEAL_005-O-20160804-COMP_soil_microbe_db_filtered","HEAL_005-O-20160804-COMP",9439352,"soil_microbe_db","percent_passing",0.173218987913577,"% reads classified at
 high quality","HEAL"
"1200","HEAL_005-O-20160804-COMP_soil_microbe_db_filtered","HEAL_005-O-20160804-COMP",9439352,"soil_microbe_db","percent_classified",0.0804440813310066,"% reads classified","HEAL"
"1201","HEAL_005-O-20170726-COMP_soil_microbe_db_filtered","HEAL_005-O-20170726-COMP",4057125,"soil_microbe_db","percent_passing",0.154363742798164,"% reads classified at
 high quality","HEAL"
"1202","HEAL_005-O-20170726-COMP_soil_microbe_db_filtered","HEAL_005-O-20170726-COMP",4057125,"soil_microbe_db","percent_classified",0.0672094155343994,"% reads classified","HEAL"
"1203","HEAL_010-O-20160802-COMP_soil_microbe_db_filtered","HEAL_010-O-20160802-COMP",4237338,"soil_microbe_db","percent_passing",0.15781157887334,"% reads classified at
 high quality","HEAL"
"1204","HEAL_010-O-20160802-COMP_soil_microbe_db_filtered","HEAL_010-O-20160802-COMP",4237338,"soil_microbe_db","percent_classified",0.0591869234882844,"% reads classified","HEAL"
"1205","HEAL_010-O-20170724-COMP_soil_microbe_db_filtered","HEAL_010-O-20170724-COMP",4790471,"soil_microbe_db","percent_passing",0.166849981974633,"% reads classified at
 high quality","HEAL"
"1206","HEAL_010-O-20170724-COMP_soil_microbe_db_filtered","HEAL_010-O-20170724-COMP",4790471,"soil_microbe_db","percent_classified",0.0639315006812483,"% reads classified","HEAL"
"1207","HEAL_011-O-20160803-COMP_soil_microbe_db_filtered","HEAL_011-O-20160803-COMP",1942901,"soil_microbe_db","percent_passing",0.150558880766442,"% reads classified at
 high quality","HEAL"
"1208","HEAL_011-O-20160803-COMP_soil_microbe_db_filtered","HEAL_011-O-20160803-COMP",1942901,"soil_microbe_db","percent_classified",0.0558412394661385,"% reads classified","HEAL"
"1209","HEAL_011-O-20170726-COMP_soil_microbe_db_filtered","HEAL_011-O-20170726-COMP",10411884,"soil_microbe_db","percent_passing",0.175614903124161,"% reads classified at
 high quality","HEAL"
"1210","HEAL_011-O-20170726-COMP_soil_microbe_db_filtered","HEAL_011-O-20170726-COMP",10411884,"soil_microbe_db","percent_classified",0.0767494144191387,"% reads classified","HEAL"
"1211","HEAL_025-O-20160803-COMP_soil_microbe_db_filtered","HEAL_025-O-20160803-COMP",4307879,"soil_microbe_db","percent_passing",0.151067149286226,"% reads classified at
 high quality","HEAL"
"1212","HEAL_025-O-20160803-COMP_soil_microbe_db_filtered","HEAL_025-O-20160803-COMP",4307879,"soil_microbe_db","percent_classified",0.0581179276391004,"% reads classified","HEAL"
"1213","HEAL_025-O-20170726-COMP_soil_microbe_db_filtered","HEAL_025-O-20170726-COMP",10089131,"soil_microbe_db","percent_passing",0.17301143180716,"% reads classified at
 high quality","HEAL"
"1214","HEAL_025-O-20170726-COMP_soil_microbe_db_filtered","HEAL_025-O-20170726-COMP",10089131,"soil_microbe_db","percent_classified",0.0764700151083379,"% reads classified","HEAL"
"1215","HEAL_045-O-20160727-COMP_soil_microbe_db_filtered","HEAL_045-O-20160727-COMP",3502621,"soil_microbe_db","percent_passing",0.157181721916245,"% reads classified at
 high quality","HEAL"
"1216","HEAL_045-O-20160727-COMP_soil_microbe_db_filtered","HEAL_045-O-20160727-COMP",3502621,"soil_microbe_db","percent_classified",0.067691308879836,"% reads classified","HEAL"
"1217","HEAL_045-O-20170725-COMP_soil_microbe_db_filtered","HEAL_045-O-20170725-COMP",9548643,"soil_microbe_db","percent_passing",0.184594711520789,"% reads classified at
 high quality","HEAL"
"1218","HEAL_045-O-20170725-COMP_soil_microbe_db_filtered","HEAL_045-O-20170725-COMP",9548643,"soil_microbe_db","percent_classified",0.0927230183388362,"% reads classified","HEAL"
"1219","HEAL_046-O-20160726-COMP_soil_microbe_db_filtered","HEAL_046-O-20160726-COMP",7425875,"soil_microbe_db","percent_passing",0.179349369602909,"% reads classified at
 high quality","HEAL"
"1220","HEAL_046-O-20160726-COMP_soil_microbe_db_filtered","HEAL_046-O-20160726-COMP",7425875,"soil_microbe_db","percent_classified",0.0675275304257074,"% reads classified","HEAL"
"1221","HEAL_046-O-20170725-COMP_soil_microbe_db_filtered","HEAL_046-O-20170725-COMP",10017914,"soil_microbe_db","percent_passing",0.169439765603897,"% reads classified at
 high quality","HEAL"
