geneticSampleID,dnaSampleID,dataQF.x,meanCopyNumber_fungi,copyNumberStandardDeviation_fungi,dataQF.y,meanCopyNumber_bacteria and archaea,copyNumberStandardDeviation_bacteria and archaea,legacy,fb_ratio,f_proportion,siteID,test_fun,test_bac,batchID,nucleicAcidConcentration_bac_arc,nucleicAcidConcentration_fun,nucleicAcidConcentration_bac,nucleicAcidConcentration_arc,meanCqValue_bac_arc,meanCqValue_fun,meanCqValue_bac,meanCqValue_arc,pcrEfficiency_bac_arc,pcrEfficiency_fun,pcrEfficiency_bac,pcrEfficiency_arc,sampleID,compositeSampleID
BART_002-O-38-10.5-20160727-GEN,BART_002-O-38-10.5-20160727-GEN-DNA1,NA,18.8,16,NA,NA,NA,FALSE,NA,NA,BART,18.8,NA,CF04E3U8,NA,36,NA,NA,NA,20.6,NA,NA,NA,87.8,NA,NA,BART_002-O-38-10.5-20160727,BART_002-O-20160727-COMP
BART_002-O-39.5-32-20161115-GEN,BART_002-O-39.5-32-20161115-GEN-DNA1,NA,53.7,9.2,NA,87377.1,12830.2,FALSE,6.145775037166488e-4,6.142000301953088e-4,BART,53.7,87377.1,CFH00U1Y,NA,64,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,BART_002-O-39.5-32-20161115,NA
BART_002-O-39.5-32-20161115-GEN,BART_002-O-39.5-32-20161115-GEN-DNA1,NA,53.7,9.2,NA,87377.1,12830.2,FALSE,6.145775037166488e-4,6.142000301953088e-4,BART,53.7,87377.1,CF90WLTY,64,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,BART_002-O-39.5-32-20161115,NA
BART_002-O-4.5-14-20170612-GEN,BART_002-O-4.5-14-20170612-GEN-DNA1,NA,87.5,7.3,NA,NA,NA,FALSE,NA,NA,BART,87.5,NA,CF05ACJL,NA,4.8,NA,NA,NA,20,NA,NA,NA,75.5,NA,NA,BART_002-O-4.5-14-20170612,BART_002-O-20170612-COMP
BART_002-O-9.5-35-20161115-GEN,BART_002-O-9.5-35-20161115-GEN-DNA1,NA,92.9,5,NA,58194.9,6449.7,FALSE,0.0015963598184720654,0.0015938155154251834,BART,92.9,58194.9,CF90WLTX,32,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,BART_002-O-9.5-35-20161115,NA
BART_002-O-9.5-35-20161115-GEN,BART_002-O-9.5-35-20161115-GEN-DNA1,NA,92.9,5,NA,58194.9,6449.7,FALSE,0.0015963598184720654,0.0015938155154251834,BART,92.9,58194.9,CFH00U1X,NA,32,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,BART_002-O-9.5-35-20161115,NA
BART_003-O-0-11-20171003-GEN,BART_003-O-0-11-20171003-GEN-DNA1,NA,14.2,0.7,NA,NA,NA,FALSE,NA,NA,BART,14.2,NA,CF05ACJL,NA,46,NA,NA,NA,19.3,NA,NA,NA,75.5,NA,NA,BART_003-O-0-11-20171003,NA
BART_003-O-13-39-20170614-GEN,BART_003-O-13-39-20170614-GEN-DNA1,NA,34.5,0.2,NA,57179.2,12258.8,FALSE,6.033662590592384e-4,6.030024277402091e-4,BART,34.5,57179.2,CF05ACJL,NA,44,NA,NA,NA,17.8,NA,NA,NA,75.5,NA,NA,BART_003-O-13-39-20170614,BART_003-O-20170614-COMP
BART_003-O-13-39-20170614-GEN,BART_003-O-13-39-20170614-GEN-DNA1,NA,34.5,0.2,NA,57179.2,12258.8,FALSE,6.033662590592384e-4,6.030024277402091e-4,BART,34.5,57179.2,CF05ACJH,44,NA,NA,NA,20.4,NA,NA,NA,61.8,NA,NA,NA,BART_003-O-13-39-20170614,BART_003-O-20170614-COMP
BART_003-O-18-36.5-20160726-GEN,BART_003-O-18-36.5-20160726-GEN-DNA1,NA,0,0,NA,NA,NA,FALSE,NA,NA,BART,0,NA,CF04E3Z1,NA,89,NA,NA,NA,34.3,NA,NA,NA,77.9,NA,NA,BART_003-O-18-36.5-20160726,BART_003-O-20160726-COMP
BART_003-O-27-3-20170509-GEN,BART_003-O-27-3-20170509-GEN-DNA1,NA,81.1,1.8,NA,226957.1,20549.6,FALSE,3.573362542965168e-4,3.5720861070956335e-4,BART,81.1,226957.1,CF90WLKZ,NA,12,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,BART_003-O-27-3-20170509,NA
BART_003-O-27-3-20170509-GEN,BART_003-O-27-3-20170509-GEN-DNA1,NA,81.1,1.8,NA,226957.1,20549.6,FALSE,3.573362542965168e-4,3.5720861070956335e-4,BART,81.1,226957.1,CFH00U20,12,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,BART_003-O-27-3-20170509,NA
BART_003-O-31.5-36.5-20170614-GEN,BART_003-O-31.5-36.5-20170614-GEN-DNA1,NA,72.2,1.9,NA,151375.2,21021.9,FALSE,4.769605589290716e-4,4.767331760069832e-4,BART,72.2,151375.2,CF05ACJI,33,NA,NA,NA,19.1,NA,NA,NA,63,NA,NA,NA,BART_003-O-31.5-36.5-20170614,BART_003-O-20170614-COMP
BART_003-O-31.5-36.5-20170614-GEN,BART_003-O-31.5-36.5-20170614-GEN-DNA1,NA,72.2,1.9,NA,151375.2,21021.9,FALSE,4.769605589290716e-4,4.767331760069832e-4,BART,72.2,151375.2,CF05ACJK,NA,33,NA,NA,NA,17.2,NA,NA,NA,75.1,NA,NA,BART_003-O-31.5-36.5-20170614,BART_003-O-20170614-COMP
BART_003-O-34.5-10.5-20161115-GEN,BART_003-O-34.5-10.5-20161115-GEN-DNA1,NA,80,6.9,NA,130380.8,3113.6,FALSE,6.135872766542313e-4,6.132110181755746e-4,BART,80,130380.8,CF90WLKZ,NA,17,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,BART_003-O-34.5-10.5-20161115,NA
BART_003-O-34.5-10.5-20161115-GEN,BART_003-O-34.5-10.5-20161115-GEN-DNA1,NA,80,6.9,NA,130380.8,3113.6,FALSE,6.135872766542313e-4,6.132110181755746e-4,BART,80,130380.8,CFH00U20,17,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,BART_003-O-34.5-10.5-20161115,NA
BART_003-O-35-25-20160726-GEN,BART_003-O-35-25-20160726-GEN-DNA1,NA,1.7,0.1,NA,602.3,125.3,FALSE,0.002822513697492944,0.002814569536423841,BART,1.7,602.3,CF04E3U2,59,NA,NA,NA,27.9,NA,NA,NA,39.5,NA,NA,NA,BART_003-O-35-25-20160726,BART_003-O-20160726-COMP
BART_003-O-35-25-20160726-GEN,BART_003-O-35-25-20160726-GEN-DNA1,NA,1.7,0.1,NA,602.3,125.3,FALSE,0.002822513697492944,0.002814569536423841,BART,1.7,602.3,CF04E3ZH,NA,59,NA,NA,NA,23,NA,NA,NA,77.8,NA,NA,BART_003-O-35-25-20160726,BART_003-O-20160726-COMP
BART_003-O-36.5-19.5-20171003-GEN,BART_003-O-36.5-19.5-20171003-GEN-DNA1,NA,47.2,4.2,NA,54924.3,9432.6,FALSE,8.593646163901952e-4,8.586267429486189e-4,BART,47.2,54924.3,CF05ACJK,NA,86,NA,NA,NA,16.3,NA,NA,NA,75.1,NA,NA,BART_003-O-36.5-19.5-20171003,NA
BART_003-O-36.5-19.5-20171003-GEN,BART_003-O-36.5-19.5-20171003-GEN-DNA1,NA,47.2,4.2,NA,54924.3,9432.6,FALSE,8.593646163901952e-4,8.586267429486189e-4,BART,47.2,54924.3,CF05ACJI,86,NA,NA,NA,19.2,NA,NA,NA,63,NA,NA,NA,BART_003-O-36.5-19.5-20171003,NA
BART_003-O-37-37-20160425-GEN,BART_003-O-37-37-20160425-GEN-DNA1,NA,53.1,5.5,NA,12418.4,2067,FALSE,0.004275913161115764,0.004257707573267049,BART,53.1,12418.4,CF04E3U2,29,NA,NA,NA,20.9,NA,NA,NA,39.5,NA,NA,NA,BART_003-O-37-37-20160425,NA
BART_003-O-37-37-20160425-GEN,BART_003-O-37-37-20160425-GEN-DNA1,NA,53.1,5.5,NA,12418.4,2067,FALSE,0.004275913161115764,0.004257707573267049,BART,53.1,12418.4,CF04E3ZH,NA,29,NA,NA,NA,18.2,NA,NA,NA,77.8,NA,NA,BART_003-O-37-37-20160425,NA
BART_003-O-37.5-28.5-20170509-GEN,BART_003-O-37.5-28.5-20170509-GEN-DNA1,NA,42.1,1.7,NA,88885.3,9683.1,FALSE,4.736441233814815e-4,4.7341989083229686e-4,BART,42.1,88885.3,CF90WLKY,NA,19,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,BART_003-O-37.5-28.5-20170509,NA
BART_003-O-37.5-28.5-20170509-GEN,BART_003-O-37.5-28.5-20170509-GEN-DNA1,NA,42.1,1.7,NA,88885.3,9683.1,FALSE,4.736441233814815e-4,4.7341989083229686e-4,BART,42.1,88885.3,CFH00U1V,19,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,BART_003-O-37.5-28.5-20170509,NA
BART_003-O-37.5-36.5-20161115-GEN,BART_003-O-37.5-36.5-20161115-GEN-DNA1,NA,115.5,6.7,NA,113327,51084,FALSE,0.0010191746009335816,0.0010181369416224079,BART,115.5,113327,CF90WLKY,NA,9.4,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,BART_003-O-37.5-36.5-20161115,NA
BART_003-O-37.5-36.5-20161115-GEN,BART_003-O-37.5-36.5-20161115-GEN-DNA1,NA,115.5,6.7,NA,113327,51084,FALSE,0.0010191746009335816,0.0010181369416224079,BART,115.5,113327,CFH00U1V,9.4,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,BART_003-O-37.5-36.5-20161115,NA
BART_003-O-38-4.5-20170614-GEN,BART_003-O-38-4.5-20170614-GEN-DNA1,NA,105.5,26.1,NA,68312.9,14965.1,FALSE,0.0015443642416000493,0.001541982858412357,BART,105.5,68312.9,CF05ACJK,NA,18,NA,NA,NA,17.7,NA,NA,NA,75.1,NA,NA,BART_003-O-38-4.5-20170614,BART_003-O-20170614-COMP
BART_003-O-38-4.5-20170614-GEN,BART_003-O-38-4.5-20170614-GEN-DNA1,NA,105.5,26.1,NA,68312.9,14965.1,FALSE,0.0015443642416000493,0.001541982858412357,BART,105.5,68312.9,CF05ACJI,18,NA,NA,NA,22,NA,NA,NA,63,NA,NA,NA,BART_003-O-38-4.5-20170614,BART_003-O-20170614-COMP
BART_003-O-4.5-2.5-20161115-GEN,BART_003-O-4.5-2.5-20161115-GEN-DNA1,NA,90.3,3.1,NA,76049.2,12827.2,FALSE,0.001187389216454611,0.0011859809954097413,BART,90.3,76049.2,CF90WLKY,NA,11,NA,NA,NA,18.9,NA,NA,NA,NA,NA,NA,BART_003-O-4.5-2.5-20161115,NA
BART_003-O-4.5-2.5-20161115-GEN,BART_003-O-4.5-2.5-20161115-GEN-DNA1,NA,90.3,3.1,NA,76049.2,12827.2,FALSE,0.001187389216454611,0.0011859809954097413,BART,90.3,76049.2,CFH00U1V,11,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,BART_003-O-4.5-2.5-20161115,NA
BART_003-O-6-24.5-20160425-GEN,BART_003-O-6-24.5-20160425-GEN-DNA1,NA,1.1,0.2,NA,NA,NA,FALSE,NA,NA,BART,1.1,NA,CF04E3U8,NA,41,NA,NA,NA,23.4,NA,NA,NA,87.8,NA,NA,BART_003-O-6-24.5-20160425,NA
BART_003-O-8.5-31.5-20170509-GEN,BART_003-O-8.5-31.5-20170509-GEN-DNA1,NA,30,3.5,NA,69839.1,10443.2,FALSE,4.295588001563594e-4,4.2937435862205176e-4,BART,30,69839.1,CFH00U1W,7.7,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,BART_003-O-8.5-31.5-20170509,NA
BART_003-O-8.5-31.5-20170509-GEN,BART_003-O-8.5-31.5-20170509-GEN-DNA1,NA,30,3.5,NA,69839.1,10443.2,FALSE,4.295588001563594e-4,4.2937435862205176e-4,BART,30,69839.1,CF90WLKT,NA,7.7,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,BART_003-O-8.5-31.5-20170509,NA
BART_004-M-11-0-20140619-GEN,BART_004-M-11-0-20140619-GEN-DNA2,NA,0,0,NA,NA,NA,FALSE,NA,NA,BART,0,NA,CFH06B4J,NA,13,NA,NA,NA,18.9,NA,NA,NA,88,NA,NA,BART_004-M-11-0-20140619,NA
BART_004-M-35-24-20140520-GEN,BART_004-M-35-24-20140520-GEN-DNA2,NA,NA,NA,NA,0,0,FALSE,NA,NA,BART,NA,0,CF04E3VJ,4.4,NA,NA,NA,20.1,NA,NA,NA,65.2,NA,NA,NA,BART_004-M-35-24-20140520,NA
BART_004-M-5-26-20140520-GEN,BART_004-M-5-26-20140520-GEN-DNA2,NA,0,0,NA,0,0,FALSE,NA,NA,BART,0,0,CF04E3ZP,6.7,NA,NA,NA,19.9,NA,NA,NA,70.5,NA,NA,NA,BART_004-M-5-26-20140520,NA
BART_004-M-5-26-20140520-GEN,BART_004-M-5-26-20140520-GEN-DNA2,NA,0,0,NA,0,0,FALSE,NA,NA,BART,0,0,CF04E3YL,NA,6.7,NA,NA,NA,20.7,NA,NA,NA,87.65,NA,NA,BART_004-M-5-26-20140520,NA
BART_004-O-12.5-33.5-20160419-GEN,BART_004-O-12.5-33.5-20160419-GEN-DNA1,NA,0.1,0,NA,NA,NA,FALSE,NA,NA,BART,0.1,NA,CF04E3Z1,NA,17,NA,NA,NA,30.6,NA,NA,NA,77.9,NA,NA,BART_004-O-12.5-33.5-20160419,NA
BART_004-O-13.5-38.5-20170510-GEN,BART_004-O-13.5-38.5-20170510-GEN-DNA1,NA,NA,NA,NA,50682.9,4592.9,FALSE,NA,NA,BART,NA,50682.9,CFH00U1W,14,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,BART_004-O-13.5-38.5-20170510,NA
BART_004-O-14-38-20171004-GEN,BART_004-O-14-38-20171004-GEN-DNA1,NA,NA,NA,NA,23789.9,2146,FALSE,NA,NA,BART,NA,23789.9,CFH06B90,44,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,BART_004-O-14-38-20171004,NA
BART_004-O-15-1.5-20170510-GEN,BART_004-O-15-1.5-20170510-GEN-DNA1,NA,46.2,4.5,NA,104697.7,5230,FALSE,4.4127043860562367e-4,4.4107580489174074e-4,BART,46.2,104697.7,CF90WLKT,NA,15,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,BART_004-O-15-1.5-20170510,NA
BART_004-O-15-1.5-20170510-GEN,BART_004-O-15-1.5-20170510-GEN-DNA1,NA,46.2,4.5,NA,104697.7,5230,FALSE,4.4127043860562367e-4,4.4107580489174074e-4,BART,46.2,104697.7,CFH00U1W,15,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,BART_004-O-15-1.5-20170510,NA
BART_004-O-20-7.5-20161114-GEN,BART_004-O-20-7.5-20161114-GEN-DNA1,NA,114.8,7.8,NA,72182.8,11653.3,FALSE,0.0015904065788525797,0.0015878812021422562,BART,114.8,72182.8,CF90WLKU,NA,11,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,BART_004-O-20-7.5-20161114,NA
BART_004-O-20-7.5-20161114-GEN,BART_004-O-20-7.5-20161114-GEN-DNA1,NA,114.8,7.8,NA,72182.8,11653.3,FALSE,0.0015904065788525797,0.0015878812021422562,BART,114.8,72182.8,CFH00U1S,11,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,BART_004-O-20-7.5-20161114,NA
BART_004-O-22.5-2.5-20160725-GEN,BART_004-O-22.5-2.5-20160725-GEN-DNA1,NA,0,0,NA,NA,NA,FALSE,NA,NA,BART,0,NA,CF04E3ZJ,NA,30,NA,NA,NA,35.2,NA,NA,NA,77.4,NA,NA,BART_004-O-22.5-2.5-20160725,BART_004-O-20160725-COMP
BART_004-O-3-25.5-20161114-GEN,BART_004-O-3-25.5-20161114-GEN-DNA1,NA,109.5,30.2,NA,10796,1750.7,FALSE,0.010142645424231198,0.010040805098344872,BART,109.5,10796,CFH00U1S,6.7,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,BART_004-O-3-25.5-20161114,NA
BART_004-O-3-25.5-20161114-GEN,BART_004-O-3-25.5-20161114-GEN-DNA1,NA,109.5,30.2,NA,10796,1750.7,FALSE,0.010142645424231198,0.010040805098344872,BART,109.5,10796,CF90WLKU,NA,6.7,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,BART_004-O-3-25.5-20161114,NA
BART_004-O-30.5-32-20161114-GEN,BART_004-O-30.5-32-20161114-GEN-DNA1,NA,186.6,10.6,NA,85331.3,3961.2,FALSE,0.0021867708566493185,0.0021819993241181082,BART,186.6,85331.3,CFH00U1S,20,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,BART_004-O-30.5-32-20161114,NA
BART_004-O-30.5-32-20161114-GEN,BART_004-O-30.5-32-20161114-GEN-DNA1,NA,186.6,10.6,NA,85331.3,3961.2,FALSE,0.0021867708566493185,0.0021819993241181082,BART,186.6,85331.3,CF90WLKU,NA,20,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,BART_004-O-30.5-32-20161114,NA
BART_004-O-36.5-33-20171004-GEN,BART_004-O-36.5-33-20171004-GEN-DNA1,NA,9.5,5.8,NA,28178.8,5801.3,FALSE,3.37132880037475e-4,3.3701925976380273e-4,BART,9.5,28178.8,CFH06B90,22,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,BART_004-O-36.5-33-20171004,NA
BART_004-O-36.5-33-20171004-GEN,BART_004-O-36.5-33-20171004-GEN-DNA1,NA,9.5,5.8,NA,28178.8,5801.3,FALSE,3.37132880037475e-4,3.3701925976380273e-4,BART,9.5,28178.8,CF05ACJF,NA,22,NA,NA,NA,21.7,NA,NA,NA,77.4,NA,NA,BART_004-O-36.5-33-20171004,NA
BART_004-O-37.5-38-20160419-GEN,BART_004-O-37.5-38-20160419-GEN-DNA1,NA,35.3,4.8,NA,6851.8,793.5,FALSE,0.005151930879476925,0.005125524531370242,BART,35.3,6851.8,CF04E3U5,31,NA,NA,NA,24.1,NA,NA,NA,43,NA,NA,NA,BART_004-O-37.5-38-20160419,NA
BART_004-O-37.5-38-20160419-GEN,BART_004-O-37.5-38-20160419-GEN-DNA1,NA,35.3,4.8,NA,6851.8,793.5,FALSE,0.005151930879476925,0.005125524531370242,BART,35.3,6851.8,CF04E3U8,NA,31,NA,NA,NA,18.1,NA,NA,NA,87.8,NA,NA,BART_004-O-37.5-38-20160419,NA
BART_004-O-38.5-4-20171004-GEN,BART_004-O-38.5-4-20171004-GEN-DNA1,NA,NA,NA,NA,91055.1,5500.9,FALSE,NA,NA,BART,NA,91055.1,CF05ACJJ,56,NA,NA,NA,18.8,NA,NA,NA,50.3,NA,NA,NA,BART_004-O-38.5-4-20171004,NA
BART_004-O-39-28.5-20170510-GEN,BART_004-O-39-28.5-20170510-GEN-DNA1,NA,77.6,6,NA,159984.1,22516.6,FALSE,4.8504820166504043e-4,4.84813043969919e-4,BART,77.6,159984.1,CFH00U20,11,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,BART_004-O-39-28.5-20170510,NA
BART_004-O-39-28.5-20170510-GEN,BART_004-O-39-28.5-20170510-GEN-DNA1,NA,77.6,6,NA,159984.1,22516.6,FALSE,4.8504820166504043e-4,4.84813043969919e-4,BART,77.6,159984.1,CF90WLKZ,NA,11,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,BART_004-O-39-28.5-20170510,NA
BART_004-O-39.5-36.5-20170614-GEN,BART_004-O-39.5-36.5-20170614-GEN-DNA1,NA,121.9,1.2,NA,183804.6,79318.2,FALSE,6.632042941253918e-4,6.627647457000487e-4,BART,121.9,183804.6,CF05ACJJ,13,NA,NA,NA,20.8,NA,NA,NA,50.3,NA,NA,NA,BART_004-O-39.5-36.5-20170614,BART_004-O-20170614-COMP
BART_004-O-39.5-36.5-20170614-GEN,BART_004-O-39.5-36.5-20170614-GEN-DNA1,NA,121.9,1.2,NA,183804.6,79318.2,FALSE,6.632042941253918e-4,6.627647457000487e-4,BART,121.9,183804.6,CF05ACJN,NA,13,NA,NA,NA,15.5,NA,NA,NA,75.4,NA,NA,BART_004-O-39.5-36.5-20170614,BART_004-O-20170614-COMP
BART_004-O-5-26-20140520-GEN,BART_004-O-5-26-20140520-GEN-DNA2,NA,0,0,NA,0,0,FALSE,NA,NA,BART,0,0,CF04E3VJ,30,NA,NA,NA,24.6,NA,NA,NA,65.2,NA,NA,NA,BART_004-O-5-26-20140520,NA
BART_004-O-5-26-20140520-GEN,BART_004-O-5-26-20140520-GEN-DNA2,NA,0,0,NA,0,0,FALSE,NA,NA,BART,0,0,CF04E3SF,NA,30,NA,NA,NA,15.3,NA,NA,NA,78.2,NA,NA,BART_004-O-5-26-20140520,NA
BART_004-O-7-17-20170614-GEN,BART_004-O-7-17-20170614-GEN-DNA1,NA,40.5,3.3,NA,NA,NA,FALSE,NA,NA,BART,40.5,NA,CF05ACJN,NA,4,NA,NA,NA,19.6,NA,NA,NA,75.4,NA,NA,BART_004-O-7-17-20170614,BART_004-O-20170614-COMP
BART_004-O-9-27.5-20170614-GEN,BART_004-O-9-27.5-20170614-GEN-DNA1,NA,NA,NA,NA,50965.3,23611.2,FALSE,NA,NA,BART,NA,50965.3,CF05ACJH,30,NA,NA,NA,21.6,NA,NA,NA,61.8,NA,NA,NA,BART_004-O-9-27.5-20170614,BART_004-O-20170614-COMP
BART_023-O-0.5-8.5-20160420-GEN,BART_023-O-0.5-8.5-20160420-GEN-DNA1,NA,4.4,3.5,NA,14434.6,2958.3,FALSE,3.0482313330469846e-4,3.047302444767643e-4,BART,4.4,14434.6,CF0529KU,6.6,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,BART_023-O-0.5-8.5-20160420,NA
BART_023-O-0.5-8.5-20160420-GEN,BART_023-O-0.5-8.5-20160420-GEN-DNA1,NA,4.4,3.5,NA,14434.6,2958.3,FALSE,3.0482313330469846e-4,3.047302444767643e-4,BART,4.4,14434.6,CF052POR,NA,6.6,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,BART_023-O-0.5-8.5-20160420,NA
BART_023-O-13-7.5-20170509-GEN,BART_023-O-13-7.5-20170509-GEN-DNA1,NA,104.6,12.5,NA,145279.5,17967.9,FALSE,7.19991464728334e-4,7.194734499852459e-4,BART,104.6,145279.5,CF90WLKZ,NA,8.7,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,BART_023-O-13-7.5-20170509,NA
BART_023-O-13-7.5-20170509-GEN,BART_023-O-13-7.5-20170509-GEN-DNA1,NA,104.6,12.5,NA,145279.5,17967.9,FALSE,7.19991464728334e-4,7.194734499852459e-4,BART,104.6,145279.5,CFH00U20,8.7,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,BART_023-O-13-7.5-20170509,NA
BART_023-O-2.5-31.5-20160420-GEN,BART_023-O-2.5-31.5-20160420-GEN-DNA1,NA,NA,NA,NA,8153,155.8,FALSE,NA,NA,BART,NA,8153,CF04E3U6,20,NA,NA,NA,23.6,NA,NA,NA,42.8,NA,NA,NA,BART_023-O-2.5-31.5-20160420,NA
BART_023-O-20-30.5-20161115-GEN,BART_023-O-20-30.5-20161115-GEN-DNA1,NA,2.2,1.2,NA,63673.8,937.7,FALSE,3.455110265132598e-5,3.45499089138765e-5,BART,2.2,63673.8,CFH00U1X,NA,29,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,BART_023-O-20-30.5-20161115,NA
BART_023-O-20-30.5-20161115-GEN,BART_023-O-20-30.5-20161115-GEN-DNA1,NA,2.2,1.2,NA,63673.8,937.7,FALSE,3.455110265132598e-5,3.45499089138765e-5,BART,2.2,63673.8,CF90WLTX,29,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,BART_023-O-20-30.5-20161115,NA
BART_023-O-28-3-20171003-GEN,BART_023-O-28-3-20171003-GEN-DNA1,NA,3.2,1,NA,95766.4,28227.8,FALSE,3.3414642296254224e-5,3.341352579524192e-5,BART,3.2,95766.4,CF05ACJH,37,NA,NA,NA,19.8,NA,NA,NA,61.8,NA,NA,NA,BART_023-O-28-3-20171003,NA
BART_023-O-28-3-20171003-GEN,BART_023-O-28-3-20171003-GEN-DNA1,NA,3.2,1,NA,95766.4,28227.8,FALSE,3.3414642296254224e-5,3.341352579524192e-5,BART,3.2,95766.4,CF05ACJL,NA,37,NA,NA,NA,22.4,NA,NA,NA,75.5,NA,NA,BART_023-O-28-3-20171003,NA
BART_023-O-31.5-39.5-20171003-GEN,BART_023-O-31.5-39.5-20171003-GEN-DNA1,NA,606.2,29.1,NA,2155888.8,358109.5,FALSE,2.811833337600715e-4,2.811042919181357e-4,BART,606.2,2155888.8,CF05ACJH,1.5,NA,NA,NA,19.9,NA,NA,NA,61.8,NA,NA,NA,BART_023-O-31.5-39.5-20171003,NA
BART_023-O-31.5-39.5-20171003-GEN,BART_023-O-31.5-39.5-20171003-GEN-DNA1,NA,606.2,29.1,NA,2155888.8,358109.5,FALSE,2.811833337600715e-4,2.811042919181357e-4,BART,606.2,2155888.8,CF05ACJL,NA,1.5,NA,NA,NA,18.7,NA,NA,NA,75.5,NA,NA,BART_023-O-31.5-39.5-20171003,NA
BART_023-O-32-4.5-20161115-GEN,BART_023-O-32-4.5-20161115-GEN-DNA1,NA,39.8,12.2,NA,73967,4061.2,FALSE,5.380777914475374e-4,0.00053778841944253765,BART,39.8,73967,CF90WLTX,28,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,BART_023-O-32-4.5-20161115,NA
BART_023-O-32-4.5-20161115-GEN,BART_023-O-32-4.5-20161115-GEN-DNA1,NA,39.8,12.2,NA,73967,4061.2,FALSE,5.380777914475374e-4,0.00053778841944253765,BART,39.8,73967,CFH00U1X,NA,28,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,BART_023-O-32-4.5-20161115,NA
BART_023-O-33-30.5-20170614-GEN,BART_023-O-33-30.5-20170614-GEN-DNA1,NA,NA,NA,NA,96614.8,11743.6,FALSE,NA,NA,BART,NA,96614.8,CF05ACJI,24,NA,NA,NA,20.7,NA,NA,NA,63,NA,NA,NA,BART_023-O-33-30.5-20170614,BART_023-O-20170614-COMP
BART_023-O-34.5-24.5-20170509-GEN,BART_023-O-34.5-24.5-20170509-GEN-DNA1,NA,NA,NA,NA,15538.6,1937.6,FALSE,NA,NA,BART,NA,15538.6,CFH00U1Z,32,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,BART_023-O-34.5-24.5-20170509,NA
BART_023-O-34.5-3-20170614-GEN,BART_023-O-34.5-3-20170614-GEN-DNA1,NA,38.4,14.3,NA,97811.2,42889,FALSE,3.9259307727540407e-4,3.924390084374387e-4,BART,38.4,97811.2,CF05ACJI,25,NA,NA,NA,20.7,NA,NA,NA,63,NA,NA,NA,BART_023-O-34.5-3-20170614,BART_023-O-20170614-COMP
BART_023-O-34.5-3-20170614-GEN,BART_023-O-34.5-3-20170614-GEN-DNA1,NA,38.4,14.3,NA,97811.2,42889,FALSE,3.9259307727540407e-4,3.924390084374387e-4,BART,38.4,97811.2,CF05ACJK,NA,25,NA,NA,NA,18.9,NA,NA,NA,75.1,NA,NA,BART_023-O-34.5-3-20170614,BART_023-O-20170614-COMP
BART_023-O-35.5-19.5-20170509-GEN,BART_023-O-35.5-19.5-20170509-GEN-DNA1,NA,49.7,3.7,NA,77729.9,12531.1,FALSE,6.393935924271099e-4,6.389850294935949e-4,BART,49.7,77729.9,CFH00U1Z,45,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,BART_023-O-35.5-19.5-20170509,NA
