ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
334542	GCA_015099595.1	Rhodococcus qingshengii		Actinomycetota	Rhodococcus qingshengii	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_015099595.1_ASM1509959v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus qingshengii	JGI GOLD	NA
334542	GCA_015678935.1	Rhodococcus qingshengii		Actinomycetota	Rhodococcus qingshengii	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_015678935.1_ASM1567893v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus qingshengii	JGI GOLD	NA
334542	GCA_016722835.2	Rhodococcus qingshengii		Actinomycetota	Rhodococcus qingshengii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_016722835.2/GCA_016722835.2_ASM1672283v2_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus qingshengii	JGI GOLD	NA
334542	GCA_020535445.1	Rhodococcus qingshengii		Actinomycetota	Rhodococcus qingshengii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_020535445.1/GCA_020535445.1_ASM2053544v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus qingshengii	JGI GOLD	NA
334542	GCA_021165975.1	Rhodococcus qingshengii		Actinomycetota	Rhodococcus qingshengii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_021165975.1/GCA_021165975.1_ASM2116597v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus qingshengii	JGI GOLD	NA
334543	GCA_904846025.1	Psychrobacter arcticus		Pseudomonadota	Psychrobacter arcticus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_904846025.1/GCA_904846025.1_ASM90484602v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter arcticus	JGI GOLD	NA
334852	GCA_021398735.1	Methylobacterium oryzae		Pseudomonadota	Methylobacterium oryzae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_021398735.1/GCA_021398735.1_ASM2139873v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium oryzae	JGI GOLD	NA
334858	GCA_000715825.1	Goodfellowiella coeruleoviolacea		Actinomycetota	Goodfellowiella coeruleoviolacea	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000715825.1_ASM71582v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Goodfellowiella;s__Goodfellowiella coeruleoviolacea	JGI GOLD	NA
335974	GCA_023156285.1	Marinobacter koreensis		Pseudomonadota	Marinobacter koreensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_023156285.1/GCA_023156285.1_ASM2315628v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinobacteraceae;g__Marinobacter;s__Marinobacter koreensis	JGI GOLD	NA
336566	GCA_001431485.1	Stenotrophomonas ginsengisoli		Pseudomonadota	Stenotrophomonas ginsengisoli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001431485.1/GCA_001431485.1_ASM143148v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas ginsengisoli	JGI GOLD	NA
337779	GCA_009469765.1	Dechloromonas hortensis		Pseudomonadota	Dechloromonas hortensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009469765.1_ASM946976v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Azonexaceae;g__Dechloromonas;s__Dechloromonas hortensis	JGI GOLD	NA
339268	GCA_003284935.1	Mycobacterium colombiense		Actinomycetota	Mycobacterium colombiense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003284935.1/GCA_003284935.1_ASM328493v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium colombiense	JGI GOLD	NA
339268	GCA_003284975.1	Mycobacterium colombiense		Actinomycetota	Mycobacterium colombiense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003284975.1/GCA_003284975.1_ASM328497v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium colombiense	JGI GOLD	NA
339658	GCA_002146725.1	Bacillus thuringiensis serovar navarrensis		Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002146725.1/GCA_002146725.1_ASM214672v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD	NA
340188	GCA_002105825.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002105825.1/GCA_002105825.1_ASM210582v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340188	GCA_002106055.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002106055.1/GCA_002106055.1_ASM210605v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340188	GCA_002106295.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002106295.1/GCA_002106295.1_ASM210629v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340188	GCA_002106325.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002106325.1/GCA_002106325.1_ASM210632v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340188	GCA_002106765.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002106765.1/GCA_002106765.1_ASM210676v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340188	GCA_002107175.1	Salmonella enterica subsp. enterica serovar Cerro		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002107175.1/GCA_002107175.1_ASM210717v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340190	GCA_001614065.1	Salmonella enterica subsp. enterica serovar Schwarzengrund		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001614065.1/GCA_001614065.1_ASM161406v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340190	GCA_001614105.1	Salmonella enterica subsp. enterica serovar Schwarzengrund		Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001614105.1/GCA_001614105.1_ASM161410v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD	NA
340268	GCA_018279705.1	Rhodopseudomonas sp. SK50-23		Pseudomonadota	Rhodopseudomonas sp. SK50-23	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_018279705.1/GCA_018279705.1_ASM1827970v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas sp. SK50-23	JGI GOLD	NA
342668	GCA_001662655.1	Pseudogymnoascus verrucosus	Fungi	Ascomycota	Pseudogymnoascus verrucosus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_001662655.1_ASM166265v1_genomic.fna.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus verrucosus	JGI GOLD	NA
344166	GCA_023155855.1	Microbacterium aoyamense		Actinomycetota	Microbacterium aoyamense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_023155855.1/GCA_023155855.1_ASM2315585v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium aoyamense	JGI GOLD	NA
344880	GCA_002197685.1	Sphingomonas dokdonensis		Pseudomonadota	Sphingomonas dokdonensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002197685.1/GCA_002197685.1_ASM219768v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas dokdonensis	JGI GOLD	NA
344882	GCA_001431405.1	Pseudoxanthomonas dokdonensis		Pseudomonadota	Pseudoxanthomonas dokdonensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001431405.1/GCA_001431405.1_ASM143140v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas dokdonensis	JGI GOLD	NA
345309	GCA_011742875.1	Luteibacter yeojuensis		Pseudomonadota	Luteibacter yeojuensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_011742875.1/GCA_011742875.1_ASM1174287v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Luteibacter;s__Luteibacter yeojuensis	JGI GOLD	NA
348442	GCA_009193175.1	Georgenia ruanii		Actinomycetota	Georgenia ruanii	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009193175.1_ASM919317v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Bogoriellaceae;g__Georgenia;s__Georgenia ruanii	JGI GOLD	NA
348442	GCA_009362295.1	Georgenia ruanii		Actinomycetota	Georgenia ruanii	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009362295.1_ASM936229v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Bogoriellaceae;g__Georgenia;s__Georgenia ruanii	JGI GOLD	NA
349520	GCA_014706555.1	Paenibacillus polymyxa E681		Bacillota	Paenibacillus polymyxa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_014706555.1_ASM1470655v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polymyxa	JGI GOLD	NA
349520	GCA_014706575.1	Paenibacillus polymyxa E681		Bacillota	Paenibacillus polymyxa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_014706575.1_ASM1470657v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polymyxa	JGI GOLD	NA
349967	GCA_013282725.1	Yersinia mollaretii ATCC 43969		Pseudomonadota	Yersinia mollaretii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_013282725.1/GCA_013282725.1_ASM1328272v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia mollaretii	JGI GOLD	NA
351160	GCA_000063445.1	Methanocella arvoryzae MRE50		Euryarchaeota	Methanocella arvoryzae	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000063445.1_ASM6344v1_genomic.fna.gz	k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella arvoryzae	JGI GOLD	NA
352475	GCA_003574625.1	Shinella zoogloeoides		Pseudomonadota	Shinella zoogloeoides	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003574625.1/GCA_003574625.1_ASM357462v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Shinella;s__Shinella zoogloeoides	JGI GOLD	NA
352475	GCA_030803885.1	Shinella zoogloeoides		Pseudomonadota	Shinella zoogloeoides	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030803885.1/GCA_030803885.1_ASM3080388v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Shinella;s__Shinella zoogloeoides	JGI GOLD	Unrestricted
352869	GCA_012396055.1	Nocardia gamkensis		Actinomycetota	Nocardia gamkensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_012396055.1_ASM1239605v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia gamkensis	JGI GOLD	NA
354355	GCA_900110245.1	Niastella yeongjuensis		Bacteroidota	Niastella yeongjuensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900110245.1/GCA_900110245.1_IMG-taxon_2599185237_annotated_assembly_genomic.fna.gz	k__;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__Niastella yeongjuensis	JGI GOLD	Unrestricted
354356	GCA_002077985.1	Niastella koreensis		Bacteroidota	Niastella koreensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_002077985.1/GCA_002077985.1_ASM207798v1_genomic.fna.gz	k__;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__Niastella koreensis	JGI GOLD	NA
355249	GCA_000213055.1	Streptomyces sp. Tu6071		Actinomycetota	Streptomyces sp. Tu6071	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000213055.1_ASM21305v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. Tu6071	JGI GOLD	NA
356147	GCA_012395945.1	Nocardia coubleae		Actinomycetota	Nocardia coubleae	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_012395945.1_ASM1239594v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia coubleae	JGI GOLD	NA
356305	GCA_900111495.1	Chryseobacterium wanjuense		Bacteroidota	Chryseobacterium wanjuense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900111495.1/GCA_900111495.1_IMG-taxon_2684622833_annotated_assembly_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium wanjuense	JGI GOLD	Unrestricted
356851	GCA_900091505.1	Micromonospora chokoriensis		Actinomycetota	Micromonospora chokoriensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900091505.1/GCA_900091505.1_IMG-taxon_2623620610_annotated_assembly_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora chokoriensis	JGI GOLD	Unrestricted
356852	GCA_900090295.1	Micromonospora coxensis		Actinomycetota	Micromonospora coxensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900090295.1/GCA_900090295.1_IMG-taxon_2623620609_annotated_assembly_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora coxensis	JGI GOLD	Unrestricted
357441	GCA_019343125.1	Enterococcus lactis		Bacillota	Enterococcus lactis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_019343125.1_ASM1934312v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus lactis	JGI GOLD	NA
357809	GCA_000018685.1	Lachnoclostridium phytofermentans ISDg		Bacillota	Lachnoclostridium phytofermentans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000018685.1/GCA_000018685.1_ASM1868v1_genomic.fna.gz	k__;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans	JGI GOLD	Unrestricted
358220	GCA_000302535.1	Acidovorax sp. KKS102		Pseudomonadota	Acidovorax sp. KKS102	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000302535.1_ASM30253v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__Acidovorax sp. KKS102	JGI GOLD	NA
359110	GCA_900167635.1	Pseudomonas extremaustralis		Pseudomonadota	Pseudomonas extremaustralis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900167635.1/GCA_900167635.1_IMG-taxon_2671180025_annotated_assembly_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas extremaustralis	JGI GOLD	Unrestricted
359158	GCA_008923185.1	Actinomadura rudentiformis		Actinomycetota	Actinomadura rudentiformis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_008923185.1_ASM892318v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura rudentiformis	JGI GOLD	NA
359159	GCA_000725485.1	Nonomuraea candida		Actinomycetota	Nonomuraea candida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000725485.1/GCA_000725485.1_Doro.v1.0_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__Nonomuraea candida	JGI GOLD	NA
360102	GCA_000834825.1	Yersinia pestis Antiqua		Pseudomonadota	Yersinia pestis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_000834825.1_ASM83482v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia pestis	JGI GOLD	NA
360102	GCA_000013825.1	Yersinia pestis Antiqua		Pseudomonadota	Yersinia pestis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_000013825.1/GCA_000013825.1_ASM1382v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia pestis	JGI GOLD	Unrestricted
361277	GCA_900110015.1	Terribacillus saccharophilus		Bacillota	Terribacillus saccharophilus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900110015.1/GCA_900110015.1_IMG-taxon_2636416060_annotated_assembly_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus;s__Terribacillus saccharophilus	JGI GOLD	Unrestricted
361279	GCA_900101385.1	Terribacillus halophilus		Bacillota	Terribacillus halophilus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900101385.1/GCA_900101385.1_IMG-taxon_2675903149_annotated_assembly_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus;s__Terribacillus halophilus	JGI GOLD	Unrestricted
363630	GCA_016918095.1	Nakamurella flavida		Actinomycetota	Nakamurella flavida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_016918095.1/GCA_016918095.1_ASM1691809v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Nakamurellales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurella flavida	JGI GOLD	NA
363630	GCA_030811475.1	Nakamurella flavida		Actinomycetota	Nakamurella flavida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811475.1/GCA_030811475.1_ASM3081147v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Nakamurellales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurella flavida	JGI GOLD	Unrestricted
363835	GCA_009363895.1	Sphingomonas ginsengisoli An et al. 2013		Pseudomonadota	Sphingomonas ginsengisoli An et al. 2013	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009363895.1_ASM936389v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas ginsengisoli An et al. 2013	JGI GOLD	NA
363844	GCA_030811835.1	Variovorax ginsengisoli		Pseudomonadota	Variovorax ginsengisoli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030811835.1/GCA_030811835.1_ASM3081183v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax ginsengisoli	JGI GOLD	Unrestricted
363849	GCA_001636695.1	Pedobacter panaciterrae		Bacteroidota	Pedobacter panaciterrae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001636695.1/GCA_001636695.1_ASM163669v1_genomic.fna.gz	k__;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter panaciterrae	JGI GOLD	NA
363852	GCA_030244015.1	Pedobacter ginsengisoli		Bacteroidota	Pedobacter ginsengisoli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_030244015.1/GCA_030244015.1_ASM3024401v1_genomic.fna.gz	k__;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter ginsengisoli	JGI GOLD	NA
