ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
504832	GCA_000021365.1	Afipia carboxidovorans OM5	Bacteria	Pseudomonadota	Afipia carboxidovorans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000021365.1_ASM2136v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia carboxidovorans	JGI GOLD - RefSoil	NA
511145	GCA_000269645.2	Escherichia coli str. K-12 substr. MG1655	Bacteria	Pseudomonadota	Escherichia coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000269645.2_PB_Esch_coli_MG12655_V1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	JGI GOLD - RefSoil	NA
515621	GCA_000020345.1	Clostridium botulinum Ba4 str. 657	Bacteria	Bacillota	Clostridium botulinum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000020345.1_ASM2034v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum	JGI GOLD - RefSoil	NA
520450	GCA_000740375.1	Brucella abortus bv. 2 str. 86/8/59	Bacteria	Pseudomonadota	Brucella abortus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000740375.1_ASM74037v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella abortus	JGI GOLD - RefSoil	NA
520455	GCA_000740195.1	Brucella abortus bv. 9 str. C68	Bacteria	Pseudomonadota	Brucella abortus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000740195.1_ASM74019v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella abortus	JGI GOLD - RefSoil	NA
520461	GCA_000157815.1	Brucella pinnipedialis B2/94	Bacteria	Pseudomonadota	Brucella pinnipedialis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000157815.1_ASM15781v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella pinnipedialis	JGI GOLD - RefSoil	NA
520465	GCA_000740395.1	Brucella melitensis bv. 2 str. 63/9	Bacteria	Pseudomonadota	Brucella melitensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000740395.1_ASM74039v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis	JGI GOLD - RefSoil	NA
521011	GCA_000021965.1	Methanosphaerula palustris E1-9c	Archaea	Euryarchaeota	Methanosphaerula palustris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000021965.1_ASM2196v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanosphaerula;s__Methanosphaerula palustris	JGI GOLD - RefSoil	Unrestricted
521096	GCA_000092225.1	Tsukamurella paurometabola DSM 20162	Bacteria	Actinomycetota	Tsukamurella paurometabola	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000092225.1_ASM9222v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Tsukamurellaceae;g__Tsukamurella;s__Tsukamurella paurometabola	JGI GOLD - RefSoil	Unrestricted
522772	GCA_000025725.1	Denitrovibrio acetiphilus DSM 12809	Bacteria	Deferribacterota	Denitrovibrio acetiphilus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025725.1_ASM2572v1_genomic.fna.gz	k__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Geovibrionaceae;g__Denitrovibrio;s__Denitrovibrio acetiphilus	JGI GOLD - RefSoil	Unrestricted
523846	GCA_000166095.1	Methanothermus fervidus DSM 2088	Archaea	Euryarchaeota	Methanothermus fervidus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000166095.1_ASM16609v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermaceae;g__Methanothermus;s__Methanothermus fervidus	JGI GOLD - RefSoil	Unrestricted
525897	GCA_000023225.1	Desulfomicrobium baculatum DSM 4028	Bacteria	Thermodesulfobacteriota	Desulfomicrobium baculatum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000023225.1_ASM2322v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobium baculatum	JGI GOLD - RefSoil	Unrestricted
527001	GCA_000385905.1	Salmonella enterica subsp. enterica serovar Typhi str. Ty21a	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000385905.1_ASM38590v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
527021	GCA_000306745.1	Bacillus thuringiensis Bt407	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000306745.1_ASM30674v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
535289	GCA_000022305.1	[Acidovorax] ebreus TPSY	Bacteria	Pseudomonadota	[Acidovorax] ebreus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000022305.1_ASM2230v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter;s__[Acidovorax] ebreus	JGI GOLD - RefSoil	Unrestricted
536019	GCA_000176035.2	Mesorhizobium opportunistum WSM2075	Bacteria	Pseudomonadota	Mesorhizobium opportunistum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000176035.2_ASM17603v2_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium opportunistum	JGI GOLD - RefSoil	Unrestricted
536232	GCA_000022765.1	Clostridium botulinum A2 str. Kyoto	Bacteria	Bacillota	Clostridium botulinum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000022765.1_ASM2276v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum	JGI GOLD - RefSoil	Unrestricted
541229	GCA_000193355.1	Bacillus thuringiensis serovar chinensis CT-43	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000193355.1_ASM19335v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
543913	GCA_000342265.1	beta proteobacterium CB	Bacteria	Pseudomonadota	beta proteobacterium CB	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000342265.1_ASM34226v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__;s__beta proteobacterium CB	JGI GOLD - RefSoil	NA
545693	GCA_000025825.1	Priestia megaterium QM B1551	Bacteria	Bacillota	Priestia megaterium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025825.1_ASM2582v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Priestia;s__Priestia megaterium	JGI GOLD - RefSoil	NA
545694	GCA_000214375.1	Treponema primitia ZAS-2	Bacteria	Spirochaetota	Treponema primitia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000214375.1_ASM21437v1_genomic.fna.gz	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__Treponema primitia	JGI GOLD - RefSoil	NA
545695	GCA_000214355.1	Leadbettera azotonutricia ZAS-9	Bacteria	Spirochaetota	Leadbettera azotonutricia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000214355.1_ASM21435v1_genomic.fna.gz	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Breznakiellaceae;g__Leadbettera;s__Leadbettera azotonutricia	JGI GOLD - RefSoil	NA
547558	GCA_000025865.1	Methanohalophilus mahii DSM 5219	Archaea	Euryarchaeota	Methanohalophilus mahii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025865.1_ASM2586v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus mahii	JGI GOLD - RefSoil	Unrestricted
552811	GCA_000143165.1	Dehalogenimonas lykanthroporepellens BL-DC-9	Bacteria	Chloroflexota	Dehalogenimonas lykanthroporepellens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000143165.1_ASM14316v1_genomic.fna.gz	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__Dehalogenimonas;s__Dehalogenimonas lykanthroporepellens	JGI GOLD - RefSoil	Unrestricted
557599	GCA_000157895.2	Mycobacterium kansasii ATCC 12478	Bacteria	Actinomycetota	Mycobacterium kansasii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000157895.2_ASM15789v2_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium kansasii	JGI GOLD - RefSoil	NA
561230	GCA_000023605.1	Pectobacterium carotovorum subsp. carotovorum PC1	Bacteria	Pseudomonadota	Pectobacterium carotovorum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000023605.1_ASM2360v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Pectobacterium;s__Pectobacterium carotovorum	JGI GOLD - RefSoil	Unrestricted
561231	GCA_000024645.1	Pectobacterium parmentieri WPP163	Bacteria	Pseudomonadota	Pectobacterium parmentieri	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000024645.1_ASM2464v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Pectobacterium;s__Pectobacterium parmentieri	JGI GOLD - RefSoil	Unrestricted
561275	GCA_001580385.1	Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_001580385.1_ASM158038v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
568707	GCA_000318015.1	Bordetella bronchiseptica 253	Bacteria	Pseudomonadota	Bordetella bronchiseptica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000318015.1_ASM31801v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Bordetella;s__Bordetella bronchiseptica	JGI GOLD - RefSoil	NA
568708	GCA_000027025.1	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000027025.1_ASM2702v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
570416	GCA_000688795.1	Bacillus thuringiensis serovar kurstaki str. YBT-1520	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000688795.1_ASM68879v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
572264	GCA_000832405.1	Bacillus cereus 03BB102	Bacteria	Bacillota	Bacillus cereus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000832405.1_ASM83240v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cereus	JGI GOLD - RefSoil	NA
572418	GCA_000253355.1	Mycobacterium tuberculosis variant africanum GM041182	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000253355.1_ASM25335v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
572480	GCA_000092245.1	Arcobacter nitrofigilis DSM 7299	Bacteria	Campylobacterota	Arcobacter nitrofigilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000092245.1_ASM9224v1_genomic.fna.gz	k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter;s__Arcobacter nitrofigilis	JGI GOLD - RefSoil	Unrestricted
573059	GCA_000166115.1	Desulfovibrio vulgaris RCH1	Bacteria	Thermodesulfobacteriota	Desulfovibrio vulgaris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000166115.1_ASM16611v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio vulgaris	JGI GOLD - RefSoil	Unrestricted
573061	GCA_000145275.1	Clostridium cellulovorans 743B	Bacteria	Bacillota	Clostridium cellulovorans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000145275.1_ASM14527v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cellulovorans	JGI GOLD - RefSoil	Unrestricted
573065	GCA_000175215.2	Asticcacaulis excentricus CB 48	Bacteria	Pseudomonadota	Asticcacaulis excentricus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000175215.2_ASM17521v2_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__Asticcacaulis excentricus	JGI GOLD - RefSoil	Unrestricted
573413	GCA_000143985.1	Sediminispirochaeta smaragdinae DSM 11293	Bacteria	Spirochaetota	Sediminispirochaeta smaragdinae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000143985.1_ASM14398v1_genomic.fna.gz	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__Sediminispirochaeta smaragdinae	JGI GOLD - RefSoil	Unrestricted
573569	GCA_000219045.1	Francisella salina	Bacteria	Pseudomonadota	Francisella salina	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000219045.1_ASM21904v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella salina	JGI GOLD - RefSoil	NA
573825	GCA_000231175.1	Leptospira interrogans serovar Lai str. IPAV	Bacteria	Spirochaetota	Leptospira interrogans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000231175.1_ASM23117v1_genomic.fna.gz	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira interrogans	JGI GOLD - RefSoil	NA
580331	GCA_000025645.1	Thermoanaerobacter italicus Ab9	Bacteria	Bacillota	Thermoanaerobacter italicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025645.1_ASM2564v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacter;s__Thermoanaerobacter italicus	JGI GOLD - RefSoil	Unrestricted
580340	GCA_000233775.1	Thermovirga lienii DSM 17291	Bacteria	Synergistota	Thermovirga lienii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000233775.1_ASM23377v1_genomic.fna.gz	k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__Thermovirga;s__Thermovirga lienii	JGI GOLD - RefSoil	Unrestricted
582899	GCA_000143145.1	Hyphomicrobium denitrificans ATCC 51888	Bacteria	Pseudomonadota	Hyphomicrobium denitrificans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000143145.1_ASM14314v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__Hyphomicrobium denitrificans	JGI GOLD - RefSoil	Unrestricted
588858	GCA_000022165.1	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000022165.1_ASM2216v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
590409	GCA_000025065.1	Dickeya parazeae Ech586	Bacteria	Pseudomonadota	Dickeya parazeae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025065.1_ASM2506v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Dickeya;s__Dickeya parazeae	JGI GOLD - RefSoil	Unrestricted
596153	GCA_000179015.2	Alicycliphilus denitrificans BC	Bacteria	Pseudomonadota	Alicycliphilus denitrificans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000179015.2_ASM17901v2_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Alicycliphilus;s__Alicycliphilus denitrificans	JGI GOLD - RefSoil	Unrestricted
622488	GCA_000195555.1	Francisella hispaniensis	Bacteria	Pseudomonadota	Francisella hispaniensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000195555.1_ASM19555v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella hispaniensis	JGI GOLD - RefSoil	NA
622759	GCA_000024245.1	Zymomonas mobilis subsp. mobilis NCIMB 11163	Bacteria	Pseudomonadota	Zymomonas mobilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000024245.1_ASM2424v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Zymomonadaceae;g__Zymomonas;s__Zymomonas mobilis	JGI GOLD - RefSoil	Unrestricted
627192	GCA_000283515.1	Sphingobium sp. SYK-6	Bacteria	Pseudomonadota	Sphingobium sp. SYK-6	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000283515.1_ASM28351v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp. SYK-6	JGI GOLD - RefSoil	NA
632772	GCA_000010805.1	Rhodococcus opacus B4	Bacteria	Actinomycetota	Rhodococcus opacus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010805.1_ASM1080v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus	JGI GOLD - RefSoil	NA
634453	GCA_000010845.1	Acetobacter pasteurianus IFO 3283-03	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010845.1_ASM1084v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634454	GCA_000010865.1	Acetobacter pasteurianus IFO 3283-07	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010865.1_ASM1086v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634455	GCA_000010885.1	Acetobacter pasteurianus IFO 3283-22	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010885.1_ASM1088v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634456	GCA_000010905.1	Acetobacter pasteurianus IFO 3283-26	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010905.1_ASM1090v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634457	GCA_000010925.1	Acetobacter pasteurianus IFO 3283-32	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010925.1_ASM1092v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634458	GCA_000010945.1	Acetobacter pasteurianus IFO 3283-01-42C	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010945.1_ASM1094v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634459	GCA_000010965.1	Acetobacter pasteurianus IFO 3283-12	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000010965.1_ASM1096v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
634499	GCA_000027265.1	Erwinia pyrifoliae Ep1/96	Bacteria	Pseudomonadota	Erwinia pyrifoliae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000027265.1_ASM2726v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia pyrifoliae	JGI GOLD - RefSoil	NA
637381	GCA_000022925.1	Listeria monocytogenes 08-5923	Bacteria	Bacillota	Listeria monocytogenes	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000022925.1_ASM2292v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes	JGI GOLD - RefSoil	NA
