"genomicsSampleID","d15N","organicd13C","nitrogenPercent","organicCPercent","soilTemp","soilMoisture","soilInWaterpH","soilInCaClpH","latitude","longitude","elevation","sampleTiming","nlcdClass"
"GUAN_002-M-20160927-COMP",NA,NA,NA,NA,26.8142857142857,0.360857142857143,7.66714285714286,7.25428571428571,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20171110-COMP",NA,NA,NA,NA,27,0.592,7.6,7.3,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20180924-COMP",NA,NA,NA,NA,24.5333333333333,0.282666666666667,7.65,7.24333333333333,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20190930-COMP",NA,NA,NA,NA,27.2333333333333,0.576666666666667,7.55,6.95,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20200831-COMP",NA,NA,NA,NA,27.5666666666667,0.347666666666667,7.49333333333333,7.04,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20210921-COMP",NA,NA,NA,NA,27.3333333333333,0.335333333333333,7.85666666666667,7.43333333333333,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_002-M-20220906-COMP",NA,NA,NA,NA,27.7666666666667,0.326333333333333,7.76666666666667,7.49666666666667,17.970294,-66.824633,86.6,"peakGreenness","evergreenForest"
"GUAN_003-M-20160928-COMP",NA,NA,NA,NA,26.0666666666667,0.340666666666667,7.67,7.34333333333333,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20171114-COMP",NA,NA,NA,NA,25.1333333333333,0.725666666666667,7.46,7.15666666666667,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20180925-COMP",NA,NA,NA,NA,24.0666666666667,0.323,7.57,7.25666666666667,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20191001-COMP",NA,NA,NA,NA,25.7666666666667,0.609,7.61666666666667,7.23666666666667,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20200901-COMP",NA,NA,NA,NA,27.2666666666667,0.451666666666667,7.63333333333333,7.11333333333333,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20210922-COMP",NA,NA,NA,NA,26.9,0.350333333333333,7.67666666666667,7.28666666666667,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_003-M-20220907-COMP",NA,NA,NA,NA,26.6666666666667,0.334666666666667,7.68333333333333,7.42,17.973138,-66.861701,181,"peakGreenness","evergreenForest"
"GUAN_004-M-20160927-COMP",NA,NA,NA,NA,26.5,0.373333333333333,7.66,7.27333333333333,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20171109-COMP",NA,NA,NA,NA,23.9333333333333,0.850333333333333,7.56333333333333,7.39,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20180925-COMP",NA,NA,NA,NA,24.35,0.40425,7.6625,7.2375,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20191001-COMP",NA,NA,NA,NA,27.5,0.511,7.55666666666667,7.1,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20200831-COMP",NA,NA,NA,NA,28.9666666666667,0.359,7.57333333333333,7.07,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20210922-COMP",NA,NA,NA,NA,28.4,0.236333333333333,7.75,7.28666666666667,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_004-M-20220907-COMP",NA,NA,NA,NA,28.9333333333333,0.274333333333333,7.56666666666667,7.43,17.969254,-66.85267,131.1,"peakGreenness","evergreenForest"
"GUAN_006-M-20161005-COMP",NA,NA,NA,NA,26.1666666666667,0.306666666666667,7.87333333333333,7.36333333333333,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20171109-COMP",NA,NA,NA,NA,23.3666666666667,0.403333333333333,7.71,7.2,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20180927-COMP",NA,NA,NA,NA,25.0666666666667,0.296,7.40333333333333,7.14,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20191003-COMP",NA,NA,NA,NA,27.7666666666667,0.438,7.63,7.12,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20200901-COMP",NA,NA,NA,NA,28.7666666666667,0.239666666666667,7.55333333333333,7,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20210922-COMP",NA,NA,NA,NA,28.7333333333333,0.208666666666667,7.74666666666667,7.26666666666667,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_006-M-20220907-COMP",NA,NA,NA,NA,32.9333333333333,0.122666666666667,7.71666666666667,7.36666666666667,17.963818,-66.875667,98.9,"peakGreenness","evergreenForest"
"GUAN_007-M-20160928-COMP",NA,NA,NA,NA,25.8666666666667,0.339,7.68666666666667,7.38666666666667,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20171114-COMP",NA,NA,NA,NA,25.5666666666667,0.714333333333333,7.55666666666667,7.28333333333333,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20180925-COMP",NA,NA,NA,NA,23.6,0.428,7.71,7.30333333333333,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20190930-COMP",NA,NA,NA,NA,26.7666666666667,0.678333333333333,7.57,7.13,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20200901-COMP",NA,NA,NA,NA,26.8666666666667,0.492666666666667,7.57333333333333,7.19333333333333,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20210922-COMP",NA,NA,NA,NA,26.3333333333333,0.322666666666667,7.91,7.45333333333333,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_007-M-20220906-COMP",NA,NA,NA,NA,26.7,0.329,7.64333333333333,7.36666666666667,17.972832,-66.857711,172.4,"peakGreenness","evergreenForest"
"GUAN_042-M-20161004-COMP",NA,NA,NA,NA,26.625,0.6265,7.605,7.3025,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20171108-COMP",NA,NA,NA,NA,22.9,0.906666666666667,7.53,7.22333333333333,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20180926-COMP",NA,NA,NA,NA,24.7666666666667,0.311666666666667,7.40666666666667,7.15,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20191001-COMP",NA,NA,NA,NA,27.3333333333333,0.820666666666667,7.47666666666667,7.1,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20200902-COMP",NA,NA,NA,NA,27.1333333333333,0.388,7.48,7.07,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20210920-COMP",NA,NA,NA,NA,28.1,0.278,7.66,7.32333333333333,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_042-M-20220907-COMP",NA,NA,NA,NA,27.1333333333333,0.284,7.56,7.31666666666667,17.970725,-66.863969,144.8,"peakGreenness","evergreenForest"
"GUAN_043-M-20161005-COMP",NA,NA,NA,NA,25.5,0.315333333333333,7.8,7.37,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20171110-COMP",NA,NA,NA,NA,24.8,0.450333333333333,7.6,7.23666666666667,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20180927-COMP",NA,NA,NA,NA,23.1,0.226666666666667,7.62333333333333,7.23666666666667,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20191002-COMP",NA,NA,NA,NA,27.6666666666667,0.37,7.54666666666667,6.9,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20200901-COMP",NA,NA,NA,NA,28.0333333333333,0.246333333333333,7.49,7.01666666666667,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20210921-COMP",NA,NA,NA,NA,28.5333333333333,0.173666666666667,7.72333333333333,7.37666666666667,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_043-M-20220907-COMP",NA,NA,NA,NA,27.775,0.1685,7.6725,7.4675,17.968869,-66.867682,113.5,"peakGreenness","evergreenForest"
"GUAN_048-M-20161004-COMP",NA,NA,NA,NA,26.6,0.407,7.74666666666667,7.31333333333333,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20171107-COMP",NA,NA,NA,NA,22.9,0.504666666666667,7.52333333333333,7.07666666666667,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20180926-COMP",NA,NA,NA,NA,23.85,0.342,7.515,7.065,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20191002-COMP",NA,NA,NA,NA,27.1333333333333,0.583,7.42,7.03333333333333,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20200902-COMP",NA,NA,NA,NA,27.2666666666667,0.314,7.40666666666667,6.92333333333333,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20210920-COMP",NA,NA,NA,NA,27.4333333333333,0.196666666666667,7.71,7.14666666666667,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_048-M-20220905-COMP",NA,NA,NA,NA,27.6666666666667,0.227666666666667,7.62666666666667,7.16,17.96911,-66.864276,130.1,"peakGreenness","evergreenForest"
"GUAN_049-M-20161004-COMP",NA,NA,NA,NA,26.85,0.535,7.44,6.97,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20171107-COMP",NA,NA,NA,NA,22.9333333333333,0.575333333333333,7.41666666666667,6.98666666666667,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20180926-COMP",NA,NA,NA,NA,23.9666666666667,0.296,7.31666666666667,6.88,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20191002-COMP",NA,NA,NA,NA,27.1666666666667,0.549,7.44333333333333,6.95,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20200902-COMP",NA,NA,NA,NA,27.6333333333333,0.341666666666667,7.17333333333333,6.78,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20210921-COMP",NA,NA,NA,NA,27.8333333333333,0.177333333333333,7.63,7.10666666666667,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"GUAN_049-M-20220905-COMP",NA,NA,NA,NA,27.8333333333333,0.261666666666667,7.42333333333333,7.18,17.967743,-66.864301,122.4,"peakGreenness","evergreenForest"
"HARV_001-M-20130709-COMP",NA,NA,NA,NA,NA,NA,NA,4.01666666666667,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-M-20131122-COMP",NA,NA,NA,NA,NA,NA,NA,NA,42.424246,-72.258285,190,"other","deciduousForest"
"HARV_001-M-20180710-COMP",4.96666666666667,-26.9666666666667,0.14,2.88666666666667,17.9666666666667,0.264333333333333,5.04333333333333,4.16333333333333,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20131122-COMP",NA,NA,NA,NA,NA,NA,NA,NA,42.424246,-72.258285,190,"other","deciduousForest"
"HARV_001-O-20160803-COMP",NA,NA,NA,NA,17.5333333333333,0.896,4.1,3.24,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20170731-COMP",NA,NA,NA,NA,16.6666666666667,1.00733333333333,4.29666666666667,3.54666666666667,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20180710-COMP",0.0333333333333334,-28.3666666666667,0.996666666666667,26.0233333333333,17.9666666666667,1.10533333333333,3.92666666666667,3.24333333333333,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20190717-COMP",NA,NA,NA,NA,18.3333333333333,0.986,4.06666666666667,3.27,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20200713-COMP",NA,NA,NA,NA,17.6333333333333,1.05133333333333,3.90666666666667,3.11333333333333,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20210707-COMP",NA,NA,NA,NA,16.8333333333333,1.401,4.11333333333333,3.51333333333333,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20220708-COMP",NA,NA,NA,NA,17.1333333333333,1.19633333333333,3.98333333333333,3.35666666666667,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_001-O-20230705-COMP",NA,NA,NA,NA,17.9666666666667,1.458,4.16666666666667,3.34,42.424246,-72.258285,190,"peakGreenness","deciduousForest"
"HARV_002-M-20180711-COMP",4,-27.3333333333333,0.183333333333333,4.62,19,0.293333333333333,4.94666666666667,4.13,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20160809-COMP",NA,NA,NA,NA,19.1333333333333,0.654666666666667,3.75666666666667,3.12666666666667,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20170801-COMP",NA,NA,NA,NA,18.5,1.152,4.02666666666667,3.75666666666667,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20180711-COMP",-0.166666666666667,-28.4666666666667,1.12,29.61,19,0.861,4.11,3.23333333333333,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20190716-COMP",NA,NA,NA,NA,18.5333333333333,0.827,4.28,3.51333333333333,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20200715-COMP",NA,NA,NA,NA,17.4333333333333,1.27433333333333,3.86666666666667,3.62,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20210708-COMP",NA,NA,NA,NA,17.4666666666667,2.12466666666667,4.21666666666667,3.54,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20220707-COMP",NA,NA,NA,NA,16.2333333333333,1.851,4.04666666666667,3.4,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_002-O-20230706-COMP",NA,NA,NA,NA,18.3,1.42966666666667,4.47,3.62333333333333,42.478565,-72.259572,193.6,"peakGreenness","deciduousForest"
"HARV_004-M-20130709-COMP",NA,NA,NA,NA,NA,NA,NA,4.18,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-M-20180710-COMP",4.26666666666667,-26.6,0.27,4.17333333333333,17.3333333333333,0.383,5.07666666666667,4.15333333333333,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20131122-COMP",NA,NA,NA,NA,NA,NA,NA,NA,42.427091,-72.229737,199.7,"other","mixedForest"
"HARV_004-O-20160803-COMP",NA,NA,NA,NA,17.7666666666667,0.820333333333333,4.14666666666667,3.29666666666667,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20170731-COMP",NA,NA,NA,NA,16.7666666666667,1.435,4.19,3.32333333333333,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20180710-COMP",-0.166666666666667,-28.0666666666667,0.903333333333333,17.8633333333333,17.3333333333333,0.980333333333333,4.41666666666667,3.45333333333333,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20190718-COMP",NA,NA,NA,NA,18.5333333333333,0.929666666666667,4.58,3.54666666666667,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20200713-COMP",NA,NA,NA,NA,18.1,0.891,4.72,3.88666666666667,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20210706-COMP",NA,NA,NA,NA,16.7,2.17466666666667,4.38666666666667,3.69,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20220706-COMP",NA,NA,NA,NA,17.0333333333333,1.557,4.35333333333333,3.65333333333333,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_004-O-20230705-COMP",NA,NA,NA,NA,17.4,2.29733333333333,4.52,3.75333333333333,42.427091,-72.229737,199.7,"peakGreenness","mixedForest"
"HARV_005-M-20180711-COMP",6.4,-27.2666666666667,0.17,3.19666666666667,18.1,0.469333333333333,5.04,4.31666666666667,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20180711-COMP",0.075,-28.7,0.975,23.35,18.1,1.48525,4.335,3.32,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20190716-COMP",NA,NA,NA,NA,18.1,1.46166666666667,4.24,3.38333333333333,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20200716-COMP",NA,NA,NA,NA,17.4666666666667,1.26266666666667,4.28666666666667,3.51333333333333,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20210708-COMP",NA,NA,NA,NA,17.4333333333333,2.464,4.21666666666667,3.53333333333333,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20220707-COMP",NA,NA,NA,NA,15.7,1.535,4.18666666666667,3.52333333333333,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_005-O-20230710-COMP",NA,NA,NA,NA,18.2666666666667,2.79166666666667,3.86,3.11333333333333,42.489469,-72.275158,189.8,"peakGreenness","deciduousForest"
"HARV_010-O-20160803-COMP",NA,NA,NA,NA,18.5,0.613333333333333,4.58,3.54,42.424733,-72.2546,206.5,"peakGreenness","mixedForest"
"HARV_010-O-20170731-COMP",NA,NA,NA,NA,16.9,0.771,4.31666666666667,3.44333333333333,42.424733,-72.2546,206.5,"peakGreenness","mixedForest"
"HARV_013-M-20130709-COMP",NA,NA,NA,NA,NA,NA,NA,4.26333333333333,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-M-20180712-COMP",5.26666666666667,-25.3,0.153333333333333,2.55666666666667,17.1,0.141333333333333,4.99,4.12,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20131122-COMP",NA,NA,NA,NA,NA,NA,NA,NA,42.392282,-72.254598,184.6,"other","evergreenForest"
"HARV_013-O-20160803-COMP",NA,NA,NA,NA,17.4333333333333,0.749333333333333,4.33,3.57333333333333,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20170801-COMP",NA,NA,NA,NA,17,0.296333333333333,5.09666666666667,3.94666666666667,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20180712-COMP",0.466666666666667,-27.5333333333333,0.986666666666667,21.5433333333333,17.1,0.765333333333333,4.22333333333333,3.49333333333333,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20190717-COMP",NA,NA,NA,NA,18.2333333333333,0.810333333333333,4.17,3.24333333333333,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20200713-COMP",NA,NA,NA,NA,18.1,1.52766666666667,3.87,3.58,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20210707-COMP",NA,NA,NA,NA,17,1.70066666666667,4.26,3.74333333333333,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20220706-COMP",NA,NA,NA,NA,17.0333333333333,1.82433333333333,3.97333333333333,3.43,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_013-O-20230704-COMP",NA,NA,NA,NA,17.9333333333333,2.80266666666667,4.15666666666667,3.33,42.392282,-72.254598,184.6,"peakGreenness","evergreenForest"
"HARV_016-M-20130709-COMP",NA,NA,NA,NA,NA,NA,NA,4.39,42.458487,-72.231987,230.5,"peakGreenness","woodyWetlands"
"HARV_020-O-20160809-COMP",NA,NA,NA,NA,18.6,0.540333333333333,5.2,4.18,42.436767,-72.228878,225.4,"peakGreenness","woodyWetlands"
"HARV_020-O-20170731-COMP",NA,NA,NA,NA,17.2666666666667,2.155,5.25,4.35666666666667,42.436767,-72.228878,225.4,"peakGreenness","woodyWetlands"
"HARV_021-M-20180712-COMP",1.875,-27.3,0.225,5.7825,16.025,0.2915,4.6625,3.695,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20180712-COMP",-1.66666666666667,-29.1333333333333,1.50333333333333,42.15,16.2666666666667,1.68866666666667,3.77666666666667,2.84,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20190716-COMP",NA,NA,NA,NA,16.8333333333333,1.375,3.37666666666667,2.74,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20200714-COMP",NA,NA,NA,NA,16.3666666666667,1.60433333333333,3.56666666666667,2.91666666666667,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20210708-COMP",NA,NA,NA,NA,15.0333333333333,3.03133333333333,3.60333333333333,3.02,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20220707-COMP",NA,NA,NA,NA,15.7666666666667,1.726,3.48,2.89666666666667,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_021-O-20230706-COMP",NA,NA,NA,NA,17.3333333333333,1.95666666666667,3.59333333333333,2.85,42.45243,-72.250472,175.1,"peakGreenness","evergreenForest"
"HARV_033-M-20180709-COMP",5.1,-27.0666666666667,0.176666666666667,3.73,15.5,0.434666666666667,4.74666666666667,3.77666666666667,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20160802-COMP",NA,NA,NA,NA,16.3333333333333,2.333,3.54666666666667,2.67666666666667,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20170801-COMP",NA,NA,NA,NA,15.2666666666667,1.36766666666667,3.92666666666667,3.05666666666667,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20180709-COMP",1.03333333333333,-28.1333333333333,1.29333333333333,33.0966666666667,15.5,2.05466666666667,3.91333333333333,2.97333333333333,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20190715-COMP",NA,NA,NA,NA,17.1,1.847,3.58,2.79,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20200715-COMP",NA,NA,NA,NA,15.8,2.55366666666667,3.82,3.08666666666667,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20210705-COMP",NA,NA,NA,NA,14,3.306,3.61,2.91333333333333,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20220705-COMP",NA,NA,NA,NA,14.7,2.78766666666667,3.72333333333333,3.11333333333333,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_033-O-20230703-COMP",NA,NA,NA,NA,15.5666666666667,3.18133333333333,3.82333333333333,3.05666666666667,42.538302,-72.175607,358.8,"peakGreenness","deciduousForest"
"HARV_034-M-20180709-COMP",5.93333333333333,-26.1,0.196666666666667,4.74,15.7,0.339333333333333,4.77,3.82333333333333,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
"HARV_034-O-20160802-COMP",NA,NA,NA,NA,16.0333333333333,0.827333333333333,3.21,2.57333333333333,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
"HARV_034-O-20170731-COMP",NA,NA,NA,NA,15,1.43366666666667,3.66666666666667,2.72666666666667,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
"HARV_034-O-20180709-COMP",-0.7,-27.475,1.375,41.4675,15.55,1.136,3.665,2.9575,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
"HARV_034-O-20190718-COMP",NA,NA,NA,NA,17.0666666666667,1.64766666666667,3.37333333333333,2.64666666666667,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
"HARV_034-O-20200713-COMP",NA,NA,NA,NA,15.6,3.01433333333333,3.5,2.84333333333333,42.535686,-72.177968,372.1,"peakGreenness","evergreenForest"
